Row,Part Number,Description,Status,Confidence,Issue,Field,Detail,Suggested Value
873,XLT03Z,"XLT03Z Makita 3/8"" 18V Angle Impact",NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
873,XLT03Z,"XLT03Z Makita 3/8"" 18V Angle Impact",NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
874,XLT04Z,"XLT04Z Makita 1/4"" 18V Angle Impact",NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
874,XLT04Z,"XLT04Z Makita 1/4"" 18V Angle Impact",NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
874,XLT04Z,"XLT04Z Makita 1/4"" 18V Angle Impact",NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
874,XLT04Z,"XLT04Z Makita 1/4"" 18V Angle Impact",NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
874,XLT04Z,"XLT04Z Makita 1/4"" 18V Angle Impact",NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
875,XLT05Z,"XLT05Z Makita 1/2"" 18V Angle Impact",NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
875,XLT05Z,"XLT05Z Makita 1/2"" 18V Angle Impact",NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
875,XLT05Z,"XLT05Z Makita 1/2"" 18V Angle Impact",NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
875,XLT05Z,"XLT05Z Makita 1/2"" 18V Angle Impact",NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
875,XLT05Z,"XLT05Z Makita 1/2"" 18V Angle Impact",NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
881,DCM200B,DCM200B Dewalt 1/2in x 18in - Band File,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
883,DCG460B,"DCG460B Dewalt 60V Grinder - 7-9""",NEEDS_REVIEW,0.43,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
883,DCG460B,"DCG460B Dewalt 60V Grinder - 7-9""",NEEDS_REVIEW,0.43,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
883,DCG460B,"DCG460B Dewalt 60V Grinder - 7-9""",NEEDS_REVIEW,0.43,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
883,DCG460B,"DCG460B Dewalt 60V Grinder - 7-9""",NEEDS_REVIEW,0.43,Validation error,Classpath,'Classpath' is required for a publishable record,
883,DCG460B,"DCG460B Dewalt 60V Grinder - 7-9""",NEEDS_REVIEW,0.43,Product confidence below publication threshold,,0.43 < 0.62,
888,924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,NEEDS_REVIEW,0.17,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
888,924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,NEEDS_REVIEW,0.17,Manufacturer unresolved,MANUFACTURER_NAME,no brand owner and no direct-manufacturer supplier,
888,924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,NEEDS_REVIEW,0.17,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
888,924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,NEEDS_REVIEW,0.17,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
888,924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,NEEDS_REVIEW,0.17,Validation error,Classpath,'Classpath' is required for a publishable record,
888,924422,924422 Mafell Carpentry - Planing Machine ZH 320 Ec 120V,NEEDS_REVIEW,0.17,Product confidence below publication threshold,,0.17 < 0.62,
891,2837-20,"2837-20 Milw M18 5"" Sander - Orbital (Bare)",NEEDS_REVIEW,0.43,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
891,2837-20,"2837-20 Milw M18 5"" Sander - Orbital (Bare)",NEEDS_REVIEW,0.43,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
891,2837-20,"2837-20 Milw M18 5"" Sander - Orbital (Bare)",NEEDS_REVIEW,0.43,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
891,2837-20,"2837-20 Milw M18 5"" Sander - Orbital (Bare)",NEEDS_REVIEW,0.43,Validation error,Classpath,'Classpath' is required for a publishable record,
891,2837-20,"2837-20 Milw M18 5"" Sander - Orbital (Bare)",NEEDS_REVIEW,0.43,Product confidence below publication threshold,,0.43 < 0.62,
892,577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
892,577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
892,577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
892,577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
892,577728,577728 Festool Cordless Sander - ETSC 2 150 I-Plus,NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
893,577738,577738 Festool Cordless Sander - ETSC 2 125 I-Plus,NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
893,577738,577738 Festool Cordless Sander - ETSC 2 125 I-Plus,NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
893,577738,577738 Festool Cordless Sander - ETSC 2 125 I-Plus,NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
893,577738,577738 Festool Cordless Sander - ETSC 2 125 I-Plus,NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
893,577738,577738 Festool Cordless Sander - ETSC 2 125 I-Plus,NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
895,24-35M-320,"24-35M-320 Iridium Grip - 3.2"" x 5.2"" Grip",NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
895,24-35M-320,"24-35M-320 Iridium Grip - 3.2"" x 5.2"" Grip",NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
895,24-35M-320,"24-35M-320 Iridium Grip - 3.2"" x 5.2"" Grip",NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
895,24-35M-320,"24-35M-320 Iridium Grip - 3.2"" x 5.2"" Grip",NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
895,24-35M-320,"24-35M-320 Iridium Grip - 3.2"" x 5.2"" Grip",NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
896,9A-129-120,9A-129-120 Abranet 3x4 - 50 Sheets/Box,NEEDS_REVIEW,0.73,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
897,578800,578800 Festool 80x133 M GR PRO/10,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
897,578800,578800 Festool 80x133 M GR PRO/10,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
898,578801,578801 Festool 80x133 F GR PRO/10,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
898,578801,578801 Festool 80x133 F GR PRO/10,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
899,578802,578802 Festool 80x133 S GR PRO/10,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
899,578802,578802 Festool 80x133 S GR PRO/10,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
900,578808,578808 Festool 3x4 M GR PRO/10,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
900,578808,578808 Festool 3x4 M GR PRO/10,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
901,578809,578809 Festool 3x4 F GR PRO/10,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
901,578809,578809 Festool 3x4 F GR PRO/10,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
902,578810,578810 Festool 3x4 S GR PRO/10,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
902,578810,578810 Festool 3x4 S GR PRO/10,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
903,578811,578811 Festool 3x4 GR PRO/10-Set,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
903,578811,578811 Festool 3x4 GR PRO/10-Set,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
904,578192,578192 Festool D 150 GR SYS - Systainer Abrasive Set,NEEDS_REVIEW,0.59,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
904,578192,578192 Festool D 150 GR SYS - Systainer Abrasive Set,NEEDS_REVIEW,0.59,Product confidence below publication threshold,,0.59 < 0.62,
905,578806,578806 Festool Delta S GR PRO/10,NEEDS_REVIEW,0.56,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
905,578806,578806 Festool Delta S GR PRO/10,NEEDS_REVIEW,0.56,Product confidence below publication threshold,,0.56 < 0.62,
908,48-41-0740,48-41-0740 Milw7-1/4 24TFrming - Blade,NEEDS_REVIEW,0.39,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
908,48-41-0740,48-41-0740 Milw7-1/4 24TFrming - Blade,NEEDS_REVIEW,0.39,Classification confidence below threshold,Classpath,0.55 < 0.6,Tools & Hardware>Power Tool Accessories>Saw Blades
908,48-41-0740,48-41-0740 Milw7-1/4 24TFrming - Blade,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
908,48-41-0740,48-41-0740 Milw7-1/4 24TFrming - Blade,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
911,230.312.08,230.312.08 CMT Locked Dado Pro Set,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
912,D0708LF,"D0708LF Saw Blade 7-1/4""x8 - Laminate & Wood Flooring",NEEDS_REVIEW,0.70,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
913,D1012LF,"D1012LF Saw Blade 10""x12Teeth - Laminate & Wood Flooring",NEEDS_REVIEW,0.72,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
914,D1216LF,"D1216LF Saw Blade 12""x16Teeth - Laminate & Wood Flooring",NEEDS_REVIEW,0.72,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
922,49-22-4702,49-22-4702 Milw 13pc Quik-Lock Hole Dozer Kit,NEEDS_REVIEW,0.76,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
924,790.82,790.820 CMT Planer Blade 2pc,NEEDS_REVIEW,0.78,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
925,794.321,794.321 HS Planer Knives 3pc,NEEDS_REVIEW,0.63,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
925,794.321,794.321 HS Planer Knives 3pc,NEEDS_REVIEW,0.63,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
926,49-22-5641,49-22-5641 Milw Packout 15pc - Sawzall Blade Kit,NEEDS_REVIEW,0.78,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
931,JT1-549,"JT1-549 JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V",NEEDS_REVIEW,0.67,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
932,JT1-1371,"JWBS14-SFX-BLK Jet 14"" Bandsaw - JT1-1371",NEEDS_REVIEW,0.63,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
944,DW7029,DW7029 Dewalt Miter Saw - Stand Support/Stop,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
944,DW7029,DW7029 Dewalt Miter Saw - Stand Support/Stop,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
944,DW7029,DW7029 Dewalt Miter Saw - Stand Support/Stop,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
944,DW7029,DW7029 Dewalt Miter Saw - Stand Support/Stop,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
944,DW7029,DW7029 Dewalt Miter Saw - Stand Support/Stop,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
948,TS1017,TS1017 Table Saw Zero-Clearance Insert,NEEDS_REVIEW,0.64,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
948,TS1017,TS1017 Table Saw Zero-Clearance Insert,NEEDS_REVIEW,0.64,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
949,XT524,"XT524 24"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
949,XT524,"XT524 24"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
949,XT524,"XT524 24"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
949,XT524,"XT524 24"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
949,XT524,"XT524 24"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
950,XT536,"XT536 36"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
950,XT536,"XT536 36"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
950,XT536,"XT536 36"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
950,XT536,"XT536 36"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
950,XT536,"XT536 36"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
951,XT546,"XT546 46"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
951,XT546,"XT546 46"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
951,XT546,"XT546 46"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
951,XT546,"XT546 46"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
951,XT546,"XT546 46"" XT XTENDER Fence",NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
952,XTP235,"35"" XTP XTENDER PRO Fence - XTP235",NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
952,XTP235,"35"" XTP XTENDER PRO Fence - XTP235",NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
952,XTP235,"35"" XTP XTENDER PRO Fence - XTP235",NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
952,XTP235,"35"" XTP XTENDER PRO Fence - XTP235",NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
952,XTP235,"35"" XTP XTENDER PRO Fence - XTP235",NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
953,TGP2-FA,TGP2-FA T-Glide Fence Professional,NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
953,TGP2-FA,TGP2-FA T-Glide Fence Professional,NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
953,TGP2-FA,TGP2-FA T-Glide Fence Professional,NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
953,TGP2-FA,TGP2-FA T-Glide Fence Professional,NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
953,TGP2-FA,TGP2-FA T-Glide Fence Professional,NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
954,ATGI-FA,ATGI-FA T-Glide Advanced Fence Industrial,NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
954,ATGI-FA,ATGI-FA T-Glide Advanced Fence Industrial,NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
954,ATGI-FA,ATGI-FA T-Glide Advanced Fence Industrial,NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
954,ATGI-FA,ATGI-FA T-Glide Advanced Fence Industrial,NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
954,ATGI-FA,ATGI-FA T-Glide Advanced Fence Industrial,NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
955,ATGP-FA,ATGP-FA T-Glide Advance Fence Professional,NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
955,ATGP-FA,ATGP-FA T-Glide Advance Fence Professional,NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
955,ATGP-FA,ATGP-FA T-Glide Advance Fence Professional,NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
955,ATGP-FA,ATGP-FA T-Glide Advance Fence Professional,NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
955,ATGP-FA,ATGP-FA T-Glide Advance Fence Professional,NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
956,TGI2-FA,TGI2-FA T-Glide Fence Indudtrial,NEEDS_REVIEW,0.38,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
956,TGI2-FA,TGI2-FA T-Glide Fence Indudtrial,NEEDS_REVIEW,0.38,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
956,TGI2-FA,TGI2-FA T-Glide Fence Indudtrial,NEEDS_REVIEW,0.38,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
956,TGI2-FA,TGI2-FA T-Glide Fence Indudtrial,NEEDS_REVIEW,0.38,Validation error,Classpath,'Classpath' is required for a publishable record,
956,TGI2-FA,TGI2-FA T-Glide Fence Indudtrial,NEEDS_REVIEW,0.38,Product confidence below publication threshold,,0.38 < 0.62,
957,TGI2-T36A,"TGI2-T36A 36"" Table Assembly Industrial",NEEDS_REVIEW,0.26,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
957,TGI2-T36A,"TGI2-T36A 36"" Table Assembly Industrial",NEEDS_REVIEW,0.26,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
957,TGI2-T36A,"TGI2-T36A 36"" Table Assembly Industrial",NEEDS_REVIEW,0.26,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
957,TGI2-T36A,"TGI2-T36A 36"" Table Assembly Industrial",NEEDS_REVIEW,0.26,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
957,TGI2-T36A,"TGI2-T36A 36"" Table Assembly Industrial",NEEDS_REVIEW,0.26,Validation error,Classpath,'Classpath' is required for a publishable record,
957,TGI2-T36A,"TGI2-T36A 36"" Table Assembly Industrial",NEEDS_REVIEW,0.26,Product confidence below publication threshold,,0.26 < 0.62,
959,DCB606C,DCB606C Dewalt Flexvolt Starter Kit,NEEDS_REVIEW,0.76,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
960,BL1850BDC1,BL1850BDC1 Makita Starter Kit,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
968,BL1850BDC2X1,BL1850BDC2X1 Makita Starter Kit,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
969,48-11-2422,48-11-2422 Milw M12 CP2.0 Battery Two Pack,NEEDS_REVIEW,0.80,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
971,48-59-1804,48-59-1804 Milw M18 and M12 Rapid Charger,NEEDS_REVIEW,0.76,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
973,48-59-1211,48-59-1211 Milw Power Supply - Charger,NEEDS_REVIEW,0.84,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
974,2847-20,2847-20 Milw M18 Charger and Power Supply,NEEDS_REVIEW,0.80,Attribute coverage below threshold,__attributes__,20% of the 5 template slots populated,
975,DWV9401,DWV9401 Dewalt Paper Bag - 5pk,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
975,DWV9401,DWV9401 Dewalt Paper Bag - 5pk,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
975,DWV9401,DWV9401 Dewalt Paper Bag - 5pk,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
975,DWV9401,DWV9401 Dewalt Paper Bag - 5pk,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
975,DWV9401,DWV9401 Dewalt Paper Bag - 5pk,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
976,578512,578512 Festool Dust Extractor-CT MIDI I HEPA,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
977,577871,577871 Festool Dust Extractor - CT 26,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
978,577874,577874 Festool Dust Extractor - CT 36,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
979,577876,577876 Festool Dust Extractor - CT 48,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
980,578441,578441 Festool Dust Extractor-CT 15 HEPA,NEEDS_REVIEW,0.75,Attribute coverage below threshold,__attributes__,17% of the 6 template slots populated,
982,DCK2101QQ2,Dewalt DCK2101QQ2 20V 2Pc Kit,NEEDS_REVIEW,0.39,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
982,DCK2101QQ2,Dewalt DCK2101QQ2 20V 2Pc Kit,NEEDS_REVIEW,0.39,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
982,DCK2101QQ2,Dewalt DCK2101QQ2 20V 2Pc Kit,NEEDS_REVIEW,0.39,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
982,DCK2101QQ2,Dewalt DCK2101QQ2 20V 2Pc Kit,NEEDS_REVIEW,0.39,Validation error,Classpath,'Classpath' is required for a publishable record,
982,DCK2101QQ2,Dewalt DCK2101QQ2 20V 2Pc Kit,NEEDS_REVIEW,0.39,Product confidence below publication threshold,,0.39 < 0.62,
983,4000-2/32,4000-2/32 DREMEL ROTARY TOOL,NEEDS_REVIEW,0.43,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
983,4000-2/32,4000-2/32 DREMEL ROTARY TOOL,NEEDS_REVIEW,0.43,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
983,4000-2/32,4000-2/32 DREMEL ROTARY TOOL,NEEDS_REVIEW,0.43,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
983,4000-2/32,4000-2/32 DREMEL ROTARY TOOL,NEEDS_REVIEW,0.43,Validation error,Classpath,'Classpath' is required for a publishable record,
983,4000-2/32,4000-2/32 DREMEL ROTARY TOOL,NEEDS_REVIEW,0.43,Product confidence below publication threshold,,0.43 < 0.62,
984,3100-1/15,3100-1/15 Dremel Rotary Tool - Kit 15pc,NEEDS_REVIEW,0.43,Classification could not be settled automatically,Classpath,"ambiguous or unmatched; no model available, so the record is flagged for human review rather than guessed",
984,3100-1/15,3100-1/15 Dremel Rotary Tool - Kit 15pc,NEEDS_REVIEW,0.43,Product could not be classified,Classpath,no taxonomy leaf matched; generic template applied,
984,3100-1/15,3100-1/15 Dremel Rotary Tool - Kit 15pc,NEEDS_REVIEW,0.43,Attribute coverage below threshold,__attributes__,0% of the 5 template slots populated,
984,3100-1/15,3100-1/15 Dremel Rotary Tool - Kit 15pc,NEEDS_REVIEW,0.43,Validation error,Classpath,'Classpath' is required for a publishable record,
984,3100-1/15,3100-1/15 Dremel Rotary Tool - Kit 15pc,NEEDS_REVIEW,0.43,Product confidence below publication threshold,,0.43 < 0.62,
985,T-90043,T-90043 Deep Medium Organizer,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
985,T-90043,T-90043 Deep Medium Organizer,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
985,T-90043,T-90043 Deep Medium Organizer,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
986,T-90059,T-90059 Low Profile Medium - Organizer,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
986,T-90059,T-90059 Low Profile Medium - Organizer,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
986,T-90059,T-90059 Low Profile Medium - Organizer,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
987,T-90065,T-90065 Deep Compact Organizer,NEEDS_REVIEW,0.44,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
987,T-90065,T-90065 Deep Compact Organizer,NEEDS_REVIEW,0.44,Attribute coverage below threshold,__attributes__,0% of the 6 template slots populated,
987,T-90065,T-90065 Deep Compact Organizer,NEEDS_REVIEW,0.44,Product confidence below publication threshold,,0.44 < 0.62,
989,MAG:2044-230-1,2044-230-1 Stock Feeder 4-Roll - Steff,NEEDS_REVIEW,0.64,Brand unresolved,BRAND_NAME,"no brand evidence in feed columns, description or supplier",
